DrugBank ID,Name,Drug Type
DB02814,3'-Deazo-Thiamin Diphosphate,SmallMoleculeDrug
DB02816,"7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem",SmallMoleculeDrug
DB02817,5-Exo-Hydroxycamphor,SmallMoleculeDrug
DB02818,Iodo-Willardiine,SmallMoleculeDrug
DB02819,"Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester",SmallMoleculeDrug
DB02820,"1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct",SmallMoleculeDrug
DB02821,Canaline,SmallMoleculeDrug
DB02822,Para-Bromobenzyl Alcohol,SmallMoleculeDrug
DB02823,Phosphonoacetic Acid,SmallMoleculeDrug
DB02824,N-Pyridoxyl-Glycine-5-Monophosphate,SmallMoleculeDrug
DB02825,Methylphosphinate,SmallMoleculeDrug
DB02827,"7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",SmallMoleculeDrug
DB02828,5-Fluorolevulinic Acid,SmallMoleculeDrug
DB02829,4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid,SmallMoleculeDrug
DB02830,FR236913,SmallMoleculeDrug
DB02831,Dihydrogenphosphate,SmallMoleculeDrug
DB02832,Siroheme,SmallMoleculeDrug
DB02833,[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine,SmallMoleculeDrug
DB02834,IDD552,SmallMoleculeDrug
DB02835,"Alpha-D-Glucose 1,6-Bisphosphate",SmallMoleculeDrug
DB02836,Guanosine 5'-diphosphate 2':3'-cyclic monophosphate,SmallMoleculeDrug
DB02837,4-(Hydrogen sulfate)-beta-D-galactopyranose,SmallMoleculeDrug
DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",SmallMoleculeDrug
DB02839,"2,4-Dihydroxybenzoic Acid",SmallMoleculeDrug
DB02840,"4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid",SmallMoleculeDrug
DB02841,[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid,SmallMoleculeDrug
DB02842,9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide,SmallMoleculeDrug
DB02843,alpha-D-glucose-1-phosphate,SmallMoleculeDrug
DB02844,"S-Adenosyl-1,8-Diamino-3-Thiooctane",SmallMoleculeDrug
DB02845,Methylphosphinic Acid,SmallMoleculeDrug
DB02846,L-thioproline,SmallMoleculeDrug
DB02847,"(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol",SmallMoleculeDrug
DB02848,"{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol",SmallMoleculeDrug
DB02849,N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate,SmallMoleculeDrug
DB02850,DAS869,SmallMoleculeDrug
DB02851,Thiocamphor,SmallMoleculeDrug
DB02852,Domoic Acid,SmallMoleculeDrug
DB02853,D-Proline,SmallMoleculeDrug
DB02854,Aetiocholanolone,SmallMoleculeDrug
DB02855,N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline,SmallMoleculeDrug
DB02856,Ethyl N-methylcarbamate,SmallMoleculeDrug
DB02857,Guanosine,SmallMoleculeDrug
DB02858,3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid,SmallMoleculeDrug
DB02859,Soraphen A,SmallMoleculeDrug
DB02860,Calyculin A,SmallMoleculeDrug
DB02861,"4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide",SmallMoleculeDrug
DB02862,Gluco-Phenylimidazole,SmallMoleculeDrug
DB02864,Biliverdin Ix Gamma Chromophore,SmallMoleculeDrug
DB02865,Glucosamine 4-Phosphate,SmallMoleculeDrug
DB02866,Dansylamide,SmallMoleculeDrug
DB02867,D-Mannose 1-Phosphate,SmallMoleculeDrug
DB02868,Deacetoxyvinzolidine,SmallMoleculeDrug
DB02869,3-amino-5-phenylpentane,SmallMoleculeDrug
DB02870,N-Allylaniline,SmallMoleculeDrug
DB02871,3-Butylthiolane 1-Oxide,SmallMoleculeDrug
DB02872,"Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone",SmallMoleculeDrug
DB02873,"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One",SmallMoleculeDrug
DB02875,CRA_1802,SmallMoleculeDrug
DB02876,"3-(4-carbamoyl-1-carboxy-2-methylsulfonyl-buta-1,3-dienylamino)-indolizine-2-carboxylic acid",SmallMoleculeDrug
DB02877,Arotinoid acid,SmallMoleculeDrug
DB02878,3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid,SmallMoleculeDrug
DB02879,"2,3-Di-O-Sulfo-Alpha-D-Glucopyranose",SmallMoleculeDrug
DB02880,N-[(1R)-1-(4-Bromophenyl)ethyl]-5-fluoro-2-hydroxybenzamide,SmallMoleculeDrug
DB02881,4-(4-Hydroxy-3-Isopropylphenylthio)-2-Isopropylphenol,SmallMoleculeDrug
DB02882,Cyanocinnoline,SmallMoleculeDrug
DB02883,"2',3'-Dideoxycytidine-5'-Monophosphate",SmallMoleculeDrug
DB02884,3-Cyclohexyl-L-alanine,SmallMoleculeDrug
DB02885,4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine,SmallMoleculeDrug
DB02887,Stavudine triphosphate,SmallMoleculeDrug
DB02888,FKB-001,SmallMoleculeDrug
DB02889,"4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose",SmallMoleculeDrug
DB02890,6-hydroxyuridine-5'-phosphate,SmallMoleculeDrug
DB02891,Tricyclazole,SmallMoleculeDrug
DB02892,L-2-Amino-6-Methylene-Pimelic Acid,SmallMoleculeDrug
DB02893,D-Methionine,SmallMoleculeDrug
DB02894,"Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester",SmallMoleculeDrug
DB02895,3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol,SmallMoleculeDrug
DB02896,Methylthioinosine,SmallMoleculeDrug
DB02897,Acetylphosphate,SmallMoleculeDrug
DB02898,(5R)-5-{[(2-Amino-3H-purin-6-yl)oxy]methyl}-2-pyrrolidinone,SmallMoleculeDrug
DB02899,N-Carboxymethionine,SmallMoleculeDrug
DB02900,alpha-D-mannose 6-phosphate,SmallMoleculeDrug
DB02901,Stanolone,SmallMoleculeDrug
DB02902,3'-phospho-5'-adenylyl sulfate,SmallMoleculeDrug
DB02903,"1,3-bis-([[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-ethyl]-amino-carbonyloxy)-2-amino-propane",SmallMoleculeDrug
DB02904,Beta-3-Serine,SmallMoleculeDrug
DB02905,N7-(5'-Phospho-alpha-ribosyl)-2-hydroxypurine,SmallMoleculeDrug
DB02906,"(2s,4s)-Alpha-Campholinic Acid",SmallMoleculeDrug
DB02907,2-Amino-Vinyl-Phosphate,SmallMoleculeDrug
DB02908,RU78783,SmallMoleculeDrug
DB02909,5-(2-Chlorophenyl)Furan-2-Carboxylic Acid,SmallMoleculeDrug
DB02910,Octanoyl-Coenzyme A,SmallMoleculeDrug
DB02911,"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",SmallMoleculeDrug
DB02912,Propanoyl-CoA,SmallMoleculeDrug
DB02914,Anhydrovitamin A,SmallMoleculeDrug
DB02915,"4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine",SmallMoleculeDrug
DB02916,"[(2r,3s,4r,5r)-5-(6-Amino-9h-Purin-9-Yl)-3,4-Dihydroxytetrahydro-2-Furanyl]Methyl Sulfamate",SmallMoleculeDrug
DB02917,N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide,SmallMoleculeDrug
DB02918,Zardaverine,SmallMoleculeDrug
DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",SmallMoleculeDrug
DB02920,Zn(Ii)-(20-Oxo-Protoporphyrin Ix),SmallMoleculeDrug
DB02921,(South)-Methanocarba-Thymidine,SmallMoleculeDrug
DB02922,Hexafluoroacetone Hydrate,SmallMoleculeDrug
DB02923,"Biphenyl-2,3-Diol",SmallMoleculeDrug
DB02924,"(4R)-limonene 1α,2α-epoxide",SmallMoleculeDrug
DB02925,Piretanide,SmallMoleculeDrug
DB02927,"Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid",SmallMoleculeDrug
DB02928,3-Amino-6-Hydroxy-Tyrosine,SmallMoleculeDrug
DB02929,K201 free base,SmallMoleculeDrug
DB02930,Adenosine 5'-[gamma-thio]triphosphate,SmallMoleculeDrug
DB02931,CoA-s-acetyl tryptamine,SmallMoleculeDrug
DB02932,(R)-Bicalutamide,SmallMoleculeDrug
DB02933,5'-Deoxy-5'-(Methylthio)-Tubercidin,SmallMoleculeDrug
DB02934,9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine,SmallMoleculeDrug
DB02935,Diglyme,SmallMoleculeDrug
DB02936,4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid,SmallMoleculeDrug
DB02937,"Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate",SmallMoleculeDrug
DB02938,Heptanoic acid,SmallMoleculeDrug
DB02940,"(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid",SmallMoleculeDrug
DB02941,3-(1-Aminoethyl)Nonanedioic Acid,SmallMoleculeDrug
DB02942,"Inositol 1,3-Bisphosphate",SmallMoleculeDrug
DB02943,N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine,SmallMoleculeDrug
DB02945,alpha-L-iduronic acid,SmallMoleculeDrug
DB02946,Carpropamide,SmallMoleculeDrug
DB02947,2-Fluoro-2'-Deoxyadenosine,SmallMoleculeDrug
DB02948,Fosmidomycin,SmallMoleculeDrug
DB02949,2-Acetyl-Protoporphyrin Ix,SmallMoleculeDrug
DB02950,Hymenialdisine,SmallMoleculeDrug
DB02951,3-Hydroxypyruvic Acid,SmallMoleculeDrug
DB02952,2-aminoisobutyric acid,SmallMoleculeDrug
DB02953,2-Thiomethyl-3-Phenylpropanoic Acid,SmallMoleculeDrug
DB02954,(Carboxyhydroxyamino)Ethanoic Acid,SmallMoleculeDrug
DB02955,Ricinoleic acid,SmallMoleculeDrug
DB02956,Pentasulfide-Sulfur,SmallMoleculeDrug
DB02957,Orotidylic acid,SmallMoleculeDrug
DB02958,Selenomethionine Selenoxide,SmallMoleculeDrug
DB02959,Oxitriptan,SmallMoleculeDrug
DB02960,1-Carboxyethylaminomethyl-4-Aminomethylbenzene,SmallMoleculeDrug
DB02961,Rhamnose,SmallMoleculeDrug
DB02962,Benzimidazole,SmallMoleculeDrug
DB02963,"(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine",SmallMoleculeDrug
DB02964,"8,9,10-Trihydroxy-7-hydroxymethyl-2-thioxo-6-oxa-1,3-diaza-spiro[4.5]decan-4-one",SmallMoleculeDrug
DB02965,Ndelta-(N'-Sulphodiaminophosphinyl)-L-Ornithine,SmallMoleculeDrug
DB02966,Fluoro-Willardiine,SmallMoleculeDrug
DB02967,N-Ethylmaleimide,SmallMoleculeDrug
DB02968,Penicillin G Acyl-Serine,SmallMoleculeDrug
DB02969,5-(2-hydroxyethyl)-4-methylthiazole,SmallMoleculeDrug
DB02970,2-Propyl-Aniline,SmallMoleculeDrug
DB02971,2-Amino-4-(2-Amino-Ethoxy)-Butyric Acid,SmallMoleculeDrug
DB02972,1-Benzyl-(R)-Propylamine,SmallMoleculeDrug
DB02973,4-(5-Bromo-2-Oxo-2h-Indol-3-Ylazo)-Benzenesulfonamide,SmallMoleculeDrug
DB02974,4-(4-Chlorophenyl)Imidazole,SmallMoleculeDrug
DB02975,GE-2270A,SmallMoleculeDrug
DB02976,Uridine-5'-diphosphate-2-deoxy-2-fluorogalactose,SmallMoleculeDrug
DB02977,PNU177836,SmallMoleculeDrug
DB02978,Beta-Hydroxyleucine,SmallMoleculeDrug
DB02979,"N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane",SmallMoleculeDrug
DB02980,Thymidine-5'-(dithio)phosphate,SmallMoleculeDrug
DB02981,Vitamin B6 Complexed with 2-Amino-Hexanoic Acid,SmallMoleculeDrug
DB02982,Bombykol,SmallMoleculeDrug
DB02983,Para-Mercury-Benzenesulfonic Acid,SmallMoleculeDrug
DB02984,"4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline",SmallMoleculeDrug
DB02985,8-iodo-guanine,SmallMoleculeDrug
DB02986,"N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide",SmallMoleculeDrug
DB02987,Cysteine-S-acetamide,SmallMoleculeDrug
DB02988,Imino-Tryptophan,SmallMoleculeDrug
DB02989,CRA_10972,SmallMoleculeDrug
DB02990,S-(2-Acetamidoethyl) hexadecanethioate,SmallMoleculeDrug
DB02991,S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,SmallMoleculeDrug
DB02992,1-Deoxy-6-O-Phosphono-1-[(Phosphonomethyl)Amino]-L-Threo-Hexitol,SmallMoleculeDrug
DB02993,8-Methyl-9-Oxoguanine,SmallMoleculeDrug
DB02994,Cacodylic acid,SmallMoleculeDrug
DB02995,Cyclohexylammonium Ion,SmallMoleculeDrug
DB02996,2-(Thiomethylene)-4-Methylpentanoic Acid,SmallMoleculeDrug
DB02998,Metribolone,SmallMoleculeDrug
DB02999,Quisqualic acid,SmallMoleculeDrug
DB03000,S-9-(2-hydroxypropyl)adenine,SmallMoleculeDrug
DB03001,Peridinin,SmallMoleculeDrug
DB03002,p-Iodophenol,SmallMoleculeDrug
DB03003,Glutathione sulfonic acid,SmallMoleculeDrug
DB03004,"(2S)-2-amino-6-[[(3R,4R)-1-[(1S)-1-carboxy-2-[(S)-methylsulfinyl]ethyl]-2-oxo-4-sulfanylazetidin-3-yl]amino]-6-oxohexanoic acid",SmallMoleculeDrug
DB03005,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium",SmallMoleculeDrug
DB03006,Arsanilic acid,SmallMoleculeDrug
DB03007,"9r,13r-Opda",SmallMoleculeDrug
DB03008,5-fluoro-beta-L-gulosyl fluoride,SmallMoleculeDrug
DB03009,2-{[2-Oxo-2-(1-piperidinyl)ethyl]sulfanyl}-6-(trifluoromethyl)-4(1H)-pyrimidinone,SmallMoleculeDrug
DB03010,Patupilone,SmallMoleculeDrug
DB03011,Adenosine-5'-(Dithio)Phosphate,SmallMoleculeDrug
DB03012,Phenylalanine-N-Sulfonamide,SmallMoleculeDrug
DB03013,N-acetyl-beta-D-glucosaminyl-(1->4)-N-acetyl-beta-D-glucosamine,SmallMoleculeDrug
DB03015,"6-hydroxy-1,6-dihydro purine nucleoside",SmallMoleculeDrug
DB03016,CRA_1801,SmallMoleculeDrug
DB03017,Lauric acid,SmallMoleculeDrug
DB03018,"3,4-dimethylaniline",SmallMoleculeDrug
DB03019,"4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine",SmallMoleculeDrug
DB03020,5-beta-D-ribofuranosylnicotinamide adenine dinucleotide,SmallMoleculeDrug
DB03021,Ulapualide A,SmallMoleculeDrug
DB03022,"3-[2,6,8-Trioxo-9-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate",SmallMoleculeDrug
DB03023,"1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine",SmallMoleculeDrug
DB03024,2-Methyl-3-(2-Aminothiazolo)Propanal,SmallMoleculeDrug
DB03025,(S)-oct-1-en-3-ol,SmallMoleculeDrug
DB03026,Phosphoglycolohydroxamic Acid,SmallMoleculeDrug
DB03028,1h-Benoximidazole-2-Carboxylic Acid,SmallMoleculeDrug
DB03030,4-(2-Thienyl)-1-(4-Methylbenzyl)-1h-Imidazole,SmallMoleculeDrug
DB03031,Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Octyl-Amide,SmallMoleculeDrug
DB03032,S-octylglutathione,SmallMoleculeDrug
DB03033,4-methoxybenzenesulfinate,SmallMoleculeDrug
DB03034,D-Levofloxacin,SmallMoleculeDrug
DB03035,"1,8-Di-Hydroxy-4-Nitro-Anthraquinone",SmallMoleculeDrug
DB03037,Oxidized Acetyl Dithranol,SmallMoleculeDrug
DB03038,LY341770,SmallMoleculeDrug
DB03039,"4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide",SmallMoleculeDrug
DB03040,Nitrilotriacetic acid,SmallMoleculeDrug
DB03041,UDP-alpha-D-glucuronic acid,SmallMoleculeDrug
DB03042,5-Phosphoarabinonic Acid,SmallMoleculeDrug
DB03043,"(S)-2-Amino-3-(6h-Selenolo[2,3-B]-Pyrrol-4-Yl)-Propionic Acid",SmallMoleculeDrug
DB03044,Doramapimod,SmallMoleculeDrug
DB03045,Pantothenyl-Aminoethanol-Acetate Pivalic Acid,SmallMoleculeDrug
DB03046,7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide,SmallMoleculeDrug
DB03047,L-Alpha-Phosphatidyl-Beta-Oleoyl-Gamma-Palmitoyl-Phosphatidylethanolamine,SmallMoleculeDrug
DB03048,6-Carboxymethyluracil,SmallMoleculeDrug
DB03049,S-Selanyl Cysteine,SmallMoleculeDrug
DB03051,(S)-2-Tetrahydrofuroic acid,SmallMoleculeDrug
DB03052,Dazoxiben,SmallMoleculeDrug
DB03053,1-Aminocyclopropylphosphonate,SmallMoleculeDrug
DB03054,Bromoform,SmallMoleculeDrug
DB03056,4-Piperidino-Piperidine,SmallMoleculeDrug
DB03057,Malonaldehyde,SmallMoleculeDrug
DB03058,2-Aminobenzyl alcohol,SmallMoleculeDrug
DB03059,Acetoacetyl-CoA,SmallMoleculeDrug
DB03060,Sri-9662,SmallMoleculeDrug
DB03061,(R)-N-(1-Methyl-Hexyl)-Formamide,SmallMoleculeDrug
DB03062,(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone,SmallMoleculeDrug
DB03063,"N-[(2S,3S)-4-[2-[(5S)-3a,4,5,6,7,7a-Hexahydro-1,3-benzodioxol-5-yl]ethyl-[3-(1,3-dioxoisoindol-2-yl)propanoyl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3,5-dimethoxy-4-phenylmethoxybenzamide",SmallMoleculeDrug
DB03064,"3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline",SmallMoleculeDrug
DB03065,7-Nitroindazole-2-Carboxamidine,SmallMoleculeDrug
DB03066,D-Lactic acid,SmallMoleculeDrug
DB03067,"4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid",SmallMoleculeDrug
DB03068,Zebularine,SmallMoleculeDrug
DB03069,Cytidine-5'-diphospho-beta-D-xylose,SmallMoleculeDrug
DB03070,Selenazole-4-carboxyamide-adenine dinucleotide,SmallMoleculeDrug
DB03071,4-Methylidene-5-One,SmallMoleculeDrug
DB03072,"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone",SmallMoleculeDrug
DB03073,3-Methoxybenzamide,SmallMoleculeDrug
DB03074,7-cyano-7-deazaguanine,SmallMoleculeDrug
DB03075,(Diphosphono)Aminophosphonic Acid,SmallMoleculeDrug
DB03076,"3-[[(3R,4S,5S,6R)-7-Benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]methyl]-N-methylbenzamide",SmallMoleculeDrug
DB03077,"3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione",SmallMoleculeDrug
DB03078,PASBN,SmallMoleculeDrug
DB03079,Alpha-Ribazole-5'-Phosphate Derivative,SmallMoleculeDrug
DB03081,"[N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine",SmallMoleculeDrug
DB03082,6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide,SmallMoleculeDrug
DB03083,IC261,SmallMoleculeDrug
DB03084,"Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine",SmallMoleculeDrug
DB03085,Glycolic acid,SmallMoleculeDrug
DB03086,"N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide",SmallMoleculeDrug
DB03087,2-(Sec-Butyl)Thiazole,SmallMoleculeDrug
DB03088,Pidolic acid,SmallMoleculeDrug
DB03090,Ethylaminobenzylmethylcarbonyl Group,SmallMoleculeDrug
DB03091,Isoglutamine,SmallMoleculeDrug
DB03092,5-Hydroxymethyl-Chonduritol,SmallMoleculeDrug
DB03093,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",SmallMoleculeDrug
DB03094,"3,5-Dihydro-5-Methylidene-4h-Imidazol-4-On",SmallMoleculeDrug
DB03095,Tetramethylammonium,SmallMoleculeDrug
DB03096,2-Morpholinoethylamine,SmallMoleculeDrug
DB03097,"PMP-hydroxyisoxazole, pyridoxamine-5-phosphate-hydroxyisoxazole",SmallMoleculeDrug
DB03098,[Methylseleno]Acetate,SmallMoleculeDrug
DB03099,5-Amino 6-Nitro Uracil,SmallMoleculeDrug
DB03100,6-Nitroindazole,SmallMoleculeDrug
DB03101,Ribose-1-Phosphate,SmallMoleculeDrug
DB03102,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",SmallMoleculeDrug
DB03103,Thymidine-5'- Diphosphate,SmallMoleculeDrug
DB03104,2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,SmallMoleculeDrug
DB03105,L-Pentahomoserine,SmallMoleculeDrug
DB03106,scyllo-inositol,SmallMoleculeDrug
DB03107,beta-Alanine,SmallMoleculeDrug
DB03108,4-phospho-D-erythronic acid,SmallMoleculeDrug
DB03109,2-acetylamino-2-deoxy-b-D-allopyranose,SmallMoleculeDrug
DB03110,2-Chlorophenol,SmallMoleculeDrug
DB03111,Glucosamine 1-Phosphate,SmallMoleculeDrug
DB03112,"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid",SmallMoleculeDrug
DB03113,3-Fluoro-2-(Phosphonooxy)Propanoic Acid,SmallMoleculeDrug
DB03114,PAS219,SmallMoleculeDrug
DB03115,"5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide",SmallMoleculeDrug
DB03116,5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate,SmallMoleculeDrug
DB03117,2-carboxypropyl-coenzyme A,SmallMoleculeDrug
DB03118,(2Z)-1-(5-Chloro-1H-indol-3-yl)-3-hydroxy-3-(1H-tetrazol-5-yl)-2-propen-1-one,SmallMoleculeDrug
DB03120,p-Toluenesulfonic acid,SmallMoleculeDrug
DB03121,(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,SmallMoleculeDrug
DB03124,5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid,SmallMoleculeDrug
DB03125,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium",SmallMoleculeDrug
DB03126,Mant-Adp,SmallMoleculeDrug
DB03127,Benzamidine,SmallMoleculeDrug
DB03128,Acetylcholine,SmallMoleculeDrug
DB03129,"Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",SmallMoleculeDrug
DB03130,S-P-Nitrobenzyloxycarbonylglutathione,SmallMoleculeDrug
DB03132,3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,SmallMoleculeDrug
DB03133,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole",SmallMoleculeDrug
DB03134,L-2-aminopimelic acid,SmallMoleculeDrug
DB03135,[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid,SmallMoleculeDrug
DB03136,4-Iodobenzo[B]Thiophene-2-Carboxamidine,SmallMoleculeDrug
DB03137,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine",SmallMoleculeDrug
DB03138,Perchlorate,SmallMoleculeDrug
DB03139,"6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid",SmallMoleculeDrug
DB03140,4-Carboxyphenylboronic Acid,SmallMoleculeDrug
DB03141,"3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril",SmallMoleculeDrug
DB03142,Alpha-L-Arabinose,SmallMoleculeDrug
DB03143,Nonan-1-Ol,SmallMoleculeDrug
DB03144,N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine,SmallMoleculeDrug
DB03145,4-Methyl-5-Hydroxyethylthiazole Phosphate,SmallMoleculeDrug
DB03146,2-deazo-6-thiophosphate guanosine-5'-monophosphate,SmallMoleculeDrug
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug
DB03148,Adenosine 5'-methylenediphosphate,SmallMoleculeDrug
DB03150,"2',3'-Dideoxythymidine-5'-Monophosphate",SmallMoleculeDrug
DB03151,mu4-sulfido-quadro-tetracopper,SmallMoleculeDrug
DB03152,B-2-Octylglucoside,SmallMoleculeDrug
